LineId,Device,IP,DateTime,TimeZone,Content,EventId,EventTemplate,ParameterList
87,Server,127.0.0.1,14/Mar/2020:16:16:57,+0100,"GET /wp-content/themes/twentytwenty/assets/fonts/inter/Inter-upright-var.woff2 HTTP/1.1"" 304 182 ""http://example.com/wp-content/themes/twentytwenty/style.css?ver=1.1"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-content/themes/twentytwenty/assets/fonts/inter/Inter-upright-var.woff2', '1.1', '304', '182 ""http://example.com/wp-content/themes/twentytwenty/style.css?ver=1.1""', '5.0', '64', '74.0', '20100101', '74.0']"
88,Server,127.0.0.1,14/Mar/2020:16:18:34,+0100,"GET /wp-admin/post.php?post=11&action=edit HTTP/1.1"" 200 37391 ""http://example.com/"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/post.php?post=11&action=edit', '1.1', '200', '37391 ""http://example.com/""', '5.0', '64', '74.0', '20100101', '74.0']"
89,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.13-9993131 HTTP/1.1"" 200 2969 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.13-9993131', '1.1', '200', '2969 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
90,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.3.2 HTTP/1.1"" 200 1526 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.3.2', '1.1', '200', '1526 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
91,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 HTTP/1.1"" 200 633 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8', '1.1', '200', '633 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
92,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-content/themes/twentytwenty/assets/css/editor-style-block.css?ver=1.1 HTTP/1.1"" 200 8293 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-content/themes/twentytwenty/assets/css/editor-style-block.css?ver=1.1', '1.1', '200', '8293 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
93,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=5.3.2 HTTP/1.1"" 200 823 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=5.3.2', '1.1', '200', '823 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
94,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/api-request.min.js?ver=5.3.2 HTTP/1.1"" 200 793 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/api-request.min.js?ver=5.3.2', '1.1', '200', '793 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
95,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/hooks.min.js?ver=2.6.0 HTTP/1.1"" 200 2270 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/hooks.min.js?ver=2.6.0', '1.1', '200', '2270 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
96,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/heartbeat.min.js?ver=5.3.2 HTTP/1.1"" 200 2345 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/heartbeat.min.js?ver=5.3.2', '1.1', '200', '2345 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
97,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4 HTTP/1.1"" 200 1341 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4', '1.1', '200', '1341 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
98,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/jquery/ui/core.min.js?ver=1.11.4 HTTP/1.1"" 200 2196 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4', '1.1', '200', '2196 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
99,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4 HTTP/1.1"" 200 2943 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4', '1.1', '200', '2943 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
100,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4 HTTP/1.1"" 200 34413 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4', '1.1', '200', '34413 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
101,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.15 HTTP/1.1"" 200 24797 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.15', '1.1', '200', '24797 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
102,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/wp-backbone.min.js?ver=5.3.2 HTTP/1.1"" 200 1499 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/wp-backbone.min.js?ver=5.3.2', '1.1', '200', '1499 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
103,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/wp-util.min.js?ver=5.3.2 HTTP/1.1"" 200 914 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/wp-util.min.js?ver=5.3.2', '1.1', '200', '914 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
104,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/media-models.min.js?ver=5.3.2 HTTP/1.1"" 200 4764 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/media-models.min.js?ver=5.3.2', '1.1', '200', '4764 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
105,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/plupload/wp-plupload.min.js?ver=5.3.2 HTTP/1.1"" 200 2550 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/plupload/wp-plupload.min.js?ver=5.3.2', '1.1', '200', '2550 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
106,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/underscore.min.js?ver=1.8.3 HTTP/1.1"" 200 6027 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/underscore.min.js?ver=1.8.3', '1.1', '200', '6027 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
107,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.11.4 HTTP/1.1"" 200 6803 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/jquery/ui/sortable.min.js?ver=1.11.4', '1.1', '200', '6803 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
108,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=5.3.2 HTTP/1.1"" 200 894 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=5.3.2', '1.1', '200', '894 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
109,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/backbone.min.js?ver=1.4.0 HTTP/1.1"" 200 8206 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/backbone.min.js?ver=1.4.0', '1.1', '200', '8206 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
110,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/dom-ready.min.js?ver=2.5.1 HTTP/1.1"" 200 912 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/dom-ready.min.js?ver=2.5.1', '1.1', '200', '912 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
111,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/a11y.min.js?ver=2.5.1 HTTP/1.1"" 200 1354 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/a11y.min.js?ver=2.5.1', '1.1', '200', '1354 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
112,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/i18n.min.js?ver=3.6.1 HTTP/1.1"" 200 3829 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/i18n.min.js?ver=3.6.1', '1.1', '200', '3829 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
113,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/blob.min.js?ver=2.5.1 HTTP/1.1"" 200 969 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/blob.min.js?ver=2.5.1', '1.1', '200', '969 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
114,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-admin/js/postbox.min.js?ver=5.3.2 HTTP/1.1"" 200 1895 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/js/postbox.min.js?ver=5.3.2', '1.1', '200', '1895 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
115,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/media-views.min.js?ver=5.3.2 HTTP/1.1"" 200 24338 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/media-views.min.js?ver=5.3.2', '1.1', '200', '24338 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
116,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/block-serialization-default-parser.min.js?ver=3.4.1 HTTP/1.1"" 200 1968 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/block-serialization-default-parser.min.js?ver=3.4.1', '1.1', '200', '1968 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
117,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/autop.min.js?ver=2.5.1 HTTP/1.1"" 200 2913 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/autop.min.js?ver=2.5.1', '1.1', '200', '2913 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
118,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/url.min.js?ver=2.8.2 HTTP/1.1"" 200 4925 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/url.min.js?ver=2.8.2', '1.1', '200', '4925 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
119,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/api-fetch.min.js?ver=3.6.4 HTTP/1.1"" 200 5526 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/api-fetch.min.js?ver=3.6.4', '1.1', '200', '5526 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
120,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/vendor/react.min.js?ver=16.9.0 HTTP/1.1"" 200 5530 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/vendor/react.min.js?ver=16.9.0', '1.1', '200', '5530 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
121,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.13-9993131 HTTP/1.1"" 200 40017 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.13-9993131', '1.1', '200', '40017 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
122,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/is-shallow-equal.min.js?ver=1.6.1 HTTP/1.1"" 200 1059 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/is-shallow-equal.min.js?ver=1.6.1', '1.1', '200', '1059 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
123,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/escape-html.min.js?ver=1.5.1 HTTP/1.1"" 200 1062 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/escape-html.min.js?ver=1.5.1', '1.1', '200', '1062 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
124,Server,127.0.0.1,14/Mar/2020:16:18:35,+0100,"GET /wp-includes/js/dist/element.min.js?ver=2.8.2 HTTP/1.1"" 200 3498 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/element.min.js?ver=2.8.2', '1.1', '200', '3498 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
